dataset,condition,dimension,technique,range,metric,mean,std,rank
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,E,2.42,1.11,6
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,E,2.47,1.12,7
DIATREND,balanced_sex_oversampling,sex,oversampling,TBR_1,E,2.56,1.12,8
DIATREND,balanced_sex_smote,sex,smote,TBR_1,E,2.59,1.04,9
DIATREND,balanced_age_tomek_links,age,tomek_links,TBR_1,E,2.62,1.12,10
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,E,2.63,1.13,11
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,E,2.64,1.23,12
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,E,2.64,1.24,13
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,E,2.67,1.23,14
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TBR_1,E,2.68,1.21,15
DIATREND,balanced_sex_undersampling,sex,undersampling,TBR_1,E,2.71,1.2,16
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,E,2.73,1.23,17
DIATREND,balanced_sex_jittering,sex,jittering,TBR_1,E,2.74,1.23,18
DIATREND,original,,original,TBR_1,E,2.88,1.25,19
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,E,3.3,1.98,20
DIATREND,balanced_age_undersampling,age,undersampling,TBR_1,E,3.38,1.75,21
DIATREND,balanced_sex_oversampling,sex,oversampling,TBR_1,A + B,0.28,0.24,1
DIATREND,balanced_age_tomek_links,age,tomek_links,TBR_1,A + B,0.13,0.23,2
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,A + B,0.13,0.29,3
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,A + B,0.08,0.14,4
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,A + B,0.08,0.17,5
DIATREND,balanced_age_oversampling,age,oversampling,TBR_1,A + B,0.07,0.09,6
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TBR_1,A + B,0.07,0.13,7
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,A + B,0.05,0.07,8
DIATREND,balanced_sex_smote,sex,smote,TBR_1,A + B,0.04,0.04,9
DIATREND,balanced_sex_jittering,sex,jittering,TBR_1,A + B,0.04,0.06,10
DIATREND,balanced_age_jittering,age,jittering,TBR_1,A + B,0.03,0.07,11
DIATREND,original,,original,TBR_1,A + B,0.01,0.01,12
DIATREND,balanced_age_smote,age,smote,TBR_1,A + B,0.01,0.03,13
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TBR_1,A + B,0.01,0.01,14
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,A + B,0.01,0.01,15
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,A + B,0.0,0.0,16
DIATREND,balanced_age_undersampling,age,undersampling,TBR_1,A + B,0.0,0.0,17
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,A + B,0.0,0.0,18
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,A + B,0.0,0.0,19
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,A + B,0.0,0.0,20
DIATREND,balanced_sex_undersampling,sex,undersampling,TBR_1,A + B,0.0,0.0,21
DIATREND,balanced_age_smote,age,smote,TBR_1,RMSE,56.82,4.41,1
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,RMSE,57.34,3.31,2
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TBR_1,RMSE,57.41,4.78,3
DIATREND,balanced_age_oversampling,age,oversampling,TBR_1,RMSE,57.58,4.29,4
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,RMSE,57.64,4.37,5
DIATREND,balanced_age_jittering,age,jittering,TBR_1,RMSE,58.27,4.45,6
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,RMSE,58.54,3.5,7
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TBR_1,RMSE,58.98,3.16,8
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,RMSE,59.06,3.54,9
DIATREND,balanced_age_tomek_links,age,tomek_links,TBR_1,RMSE,59.1,3.97,10
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,RMSE,59.18,4.36,11
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,RMSE,59.21,5.21,12
DIATREND,balanced_sex_smote,sex,smote,TBR_1,RMSE,59.24,3.79,13
DIATREND,balanced_sex_undersampling,sex,undersampling,TBR_1,RMSE,59.28,4.46,14
DIATREND,balanced_sex_jittering,sex,jittering,TBR_1,RMSE,59.42,4.26,15
DIATREND,balanced_sex_oversampling,sex,oversampling,TBR_1,RMSE,59.45,3.27,16
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,RMSE,59.81,4.05,17
DIATREND,original,,original,TBR_1,RMSE,59.82,3.94,18
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,RMSE,60.17,3.69,19
DIATREND,balanced_age_undersampling,age,undersampling,TBR_1,RMSE,62.04,4.19,20
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,RMSE,62.45,4.66,21
DIATREND,balanced_age_smote,age,smote,TBR_1,MSE,3244.52,504.18,1
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,MSE,3296.32,382.41,2
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TBR_1,MSE,3314.58,553.53,3
DIATREND,balanced_age_oversampling,age,oversampling,TBR_1,MSE,3330.03,497.96,4
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,MSE,3337.12,496.74,5
DIATREND,balanced_age_jittering,age,jittering,TBR_1,MSE,3411.36,527.09,6
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,MSE,3436.82,414.4,7
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TBR_1,MSE,3486.39,368.38,8
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,MSE,3497.73,420.79,9
DIATREND,balanced_age_tomek_links,age,tomek_links,TBR_1,MSE,3506.01,474.88,10
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,MSE,3517.89,512.98,11
DIATREND,balanced_sex_smote,sex,smote,TBR_1,MSE,3521.04,444.98,12
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,MSE,3527.21,612.95,13
DIATREND,balanced_sex_undersampling,sex,undersampling,TBR_1,MSE,3529.76,534.1,14
DIATREND,balanced_sex_oversampling,sex,oversampling,TBR_1,MSE,3543.29,390.37,15
DIATREND,balanced_sex_jittering,sex,jittering,TBR_1,MSE,3544.83,507.12,16
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,MSE,3590.52,490.01,17
DIATREND,original,,original,TBR_1,MSE,3591.41,476.87,18
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,MSE,3631.29,441.89,19
DIATREND,balanced_age_undersampling,age,undersampling,TBR_1,MSE,3863.43,534.5,20
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,MSE,3917.82,600.46,21
DIATREND,balanced_age_smote,age,smote,TBR_1,MAE,52.23,3.4,1
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,MAE,52.61,2.07,2
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TBR_1,MAE,52.92,3.82,3
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,MAE,53.15,3.59,4
DIATREND,balanced_age_oversampling,age,oversampling,TBR_1,MAE,53.26,3.43,5
DIATREND,balanced_age_jittering,age,jittering,TBR_1,MAE,53.98,3.79,6
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TBR_1,MAE,54.22,2.26,7
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,MAE,54.26,2.29,8
DIATREND,balanced_age_tomek_links,age,tomek_links,TBR_1,MAE,54.31,3.06,9
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,MAE,54.42,2.45,10
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,MAE,54.42,3.44,11
DIATREND,balanced_sex_smote,sex,smote,TBR_1,MAE,54.43,2.97,12
DIATREND,balanced_sex_oversampling,sex,oversampling,TBR_1,MAE,54.62,2.35,13
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,MAE,54.68,4.41,14
DIATREND,balanced_sex_undersampling,sex,undersampling,TBR_1,MAE,54.71,3.57,15
DIATREND,balanced_sex_jittering,sex,jittering,TBR_1,MAE,54.74,3.27,16
DIATREND,original,,original,TBR_1,MAE,55.15,2.65,17
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,MAE,55.2,3.3,18
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,MAE,56.18,2.88,19
DIATREND,balanced_age_undersampling,age,undersampling,TBR_1,MAE,58.02,3.16,20
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,MAE,58.74,3.61,21
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,MAPE,0.84,0.03,1
DIATREND,balanced_age_smote,age,smote,TBR_1,MAPE,0.84,0.05,2
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TBR_1,MAPE,0.85,0.06,3
DIATREND,balanced_age_oversampling,age,oversampling,TBR_1,MAPE,0.85,0.05,4
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,MAPE,0.85,0.06,5
DIATREND,balanced_age_jittering,age,jittering,TBR_1,MAPE,0.86,0.06,6
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,MAPE,0.87,0.04,7
DIATREND,balanced_age_tomek_links,age,tomek_links,TBR_1,MAPE,0.87,0.05,8
DIATREND,balanced_sex_smote,sex,smote,TBR_1,MAPE,0.87,0.05,9
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,MAPE,0.87,0.03,10
DIATREND,balanced_sex_oversampling,sex,oversampling,TBR_1,MAPE,0.87,0.04,11
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TBR_1,MAPE,0.87,0.03,12
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,MAPE,0.87,0.05,13
DIATREND,balanced_sex_undersampling,sex,undersampling,TBR_1,MAPE,0.88,0.05,14
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,MAPE,0.88,0.05,15
DIATREND,balanced_sex_jittering,sex,jittering,TBR_1,MAPE,0.88,0.05,16
DIATREND,original,,original,TBR_1,MAPE,0.88,0.04,17
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,MAPE,0.88,0.07,18
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,MAPE,0.9,0.04,19
DIATREND,balanced_age_undersampling,age,undersampling,TBR_1,MAPE,0.93,0.05,20
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,MAPE,0.94,0.06,21
DIATREND,balanced_age_oversampling,age,oversampling,TIR,A,68.11,2.01,1
DIATREND,balanced_age_smote,age,smote,TIR,A,68.01,1.89,2
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,A,67.97,1.55,3
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,A,67.96,2.1,4
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,A,67.87,1.72,5
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,A,67.65,2.33,6
DIATREND,balanced_age_jittering,age,jittering,TIR,A,67.38,2.69,7
DIATREND,balanced_sex_jittering,sex,jittering,TIR,A,67.11,2.2,8
DIATREND,balanced_sex_smote,sex,smote,TIR,A,67.1,1.71,9
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,A,67.07,2.07,10
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,A,67.05,2.13,11
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,A,66.97,2.12,12
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,A,66.92,2.02,13
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,A,66.9,2.35,14
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,A,66.84,2.13,15
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,A,66.84,1.85,16
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,A,66.82,2.24,17
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,A,66.63,2.08,18
DIATREND,original,,original,TIR,A,66.2,2.33,19
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,A,65.91,2.53,20
DIATREND,balanced_age_undersampling,age,undersampling,TIR,A,65.88,2.69,21
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,B,33.51,2.43,1
DIATREND,balanced_age_undersampling,age,undersampling,TIR,B,33.48,2.55,2
DIATREND,original,,original,TIR,B,33.14,2.32,3
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,B,32.76,2.06,4
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,B,32.57,2.18,5
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,B,32.55,1.85,6
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,B,32.54,2.1,7
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,B,32.46,2.32,8
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,B,32.45,1.98,9
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,B,32.42,2.08,10
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,B,32.34,2.1,11
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,B,32.3,2.01,12
DIATREND,balanced_sex_smote,sex,smote,TIR,B,32.28,1.72,13
DIATREND,balanced_sex_jittering,sex,jittering,TIR,B,32.25,2.13,14
DIATREND,balanced_age_jittering,age,jittering,TIR,B,32.08,2.63,15
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,B,31.8,2.27,16
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,B,31.56,1.64,17
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,B,31.47,2.07,18
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,B,31.45,1.54,19
DIATREND,balanced_age_smote,age,smote,TIR,B,31.44,1.82,20
DIATREND,balanced_age_oversampling,age,oversampling,TIR,B,31.36,1.94,21
DIATREND,balanced_age_jittering,age,jittering,TIR,C,0.53,0.2,1
DIATREND,balanced_age_oversampling,age,oversampling,TIR,C,0.53,0.19,2
DIATREND,balanced_age_smote,age,smote,TIR,C,0.55,0.19,3
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,C,0.55,0.2,4
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,C,0.57,0.22,5
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,C,0.57,0.26,6
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,C,0.57,0.2,7
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,C,0.58,0.21,8
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,C,0.61,0.2,9
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,C,0.61,0.21,10
DIATREND,balanced_sex_smote,sex,smote,TIR,C,0.62,0.19,11
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,C,0.62,0.21,12
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,C,0.62,0.21,13
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,C,0.62,0.23,14
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,C,0.62,0.2,15
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,C,0.62,0.22,16
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,C,0.63,0.19,17
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,C,0.64,0.22,18
DIATREND,balanced_age_undersampling,age,undersampling,TIR,C,0.64,0.29,19
DIATREND,balanced_sex_jittering,sex,jittering,TIR,C,0.64,0.22,20
DIATREND,original,,original,TIR,C,0.66,0.23,21
DIATREND,balanced_age_jittering,age,jittering,TIR,D,0.0,0.0,1
DIATREND,balanced_age_oversampling,age,oversampling,TIR,D,0.0,0.0,2
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,D,0.0,0.0,3
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,D,0.0,0.0,4
DIATREND,balanced_age_smote,age,smote,TIR,D,0.0,0.0,5
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,D,0.0,0.0,6
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,D,0.0,0.0,7
DIATREND,balanced_age_undersampling,age,undersampling,TIR,D,0.0,0.0,8
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,D,0.0,0.0,9
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,D,0.0,0.0,10
DIATREND,balanced_sex_jittering,sex,jittering,TIR,D,0.0,0.0,11
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,D,0.0,0.0,12
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,D,0.0,0.0,13
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,D,0.0,0.0,14
DIATREND,balanced_sex_smote,sex,smote,TIR,D,0.0,0.0,15
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,D,0.0,0.0,16
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,D,0.0,0.0,17
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,D,0.0,0.0,18
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,D,0.0,0.0,19
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,D,0.0,0.0,20
DIATREND,original,,original,TIR,D,0.0,0.0,21
DIATREND,balanced_age_jittering,age,jittering,TIR,E,0.0,0.0,1
DIATREND,balanced_age_oversampling,age,oversampling,TIR,E,0.0,0.0,2
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,E,0.0,0.0,3
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,E,0.0,0.0,4
DIATREND,balanced_age_smote,age,smote,TIR,E,0.0,0.0,5
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,E,0.0,0.0,6
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,E,0.0,0.0,7
DIATREND,balanced_age_undersampling,age,undersampling,TIR,E,0.0,0.0,8
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,E,0.0,0.0,9
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,E,0.0,0.0,10
DIATREND,balanced_sex_jittering,sex,jittering,TIR,E,0.0,0.0,11
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,E,0.0,0.0,12
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,E,0.0,0.0,13
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,E,0.0,0.0,14
DIATREND,balanced_sex_smote,sex,smote,TIR,E,0.0,0.0,15
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,E,0.0,0.0,16
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,E,0.0,0.0,17
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,E,0.0,0.0,18
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,E,0.0,0.0,19
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,E,0.0,0.0,20
DIATREND,original,,original,TIR,E,0.0,0.0,21
DIATREND,balanced_age_jittering,age,jittering,TIR,A + B,99.47,0.2,1
DIATREND,balanced_age_oversampling,age,oversampling,TIR,A + B,99.47,0.19,2
DIATREND,balanced_age_smote,age,smote,TIR,A + B,99.45,0.19,3
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,A + B,99.45,0.2,4
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,A + B,99.43,0.22,5
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,A + B,99.43,0.2,6
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,A + B,99.42,0.21,7
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,A + B,99.42,0.26,8
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,A + B,99.39,0.21,9
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,A + B,99.39,0.21,10
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,A + B,99.39,0.2,11
DIATREND,balanced_sex_smote,sex,smote,TIR,A + B,99.38,0.19,12
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,A + B,99.38,0.21,13
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,A + B,99.38,0.22,14
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,A + B,99.38,0.2,15
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,A + B,99.37,0.23,16
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,A + B,99.37,0.2,17
DIATREND,balanced_sex_jittering,sex,jittering,TIR,A + B,99.36,0.23,18
DIATREND,balanced_age_undersampling,age,undersampling,TIR,A + B,99.36,0.29,19
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,A + B,99.36,0.22,20
DIATREND,original,,original,TIR,A + B,99.34,0.23,21
DIATREND,balanced_age_oversampling,age,oversampling,TIR,RMSE,29.36,1.06,1
DIATREND,balanced_age_jittering,age,jittering,TIR,RMSE,29.51,1.21,2
DIATREND,balanced_age_smote,age,smote,TIR,RMSE,29.6,1.14,3
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,RMSE,29.6,1.21,4
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,RMSE,29.7,1.2,5
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,RMSE,29.76,1.06,6
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,RMSE,29.78,1.18,7
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,RMSE,30.17,1.4,8
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,RMSE,30.17,1.21,9
DIATREND,balanced_sex_jittering,sex,jittering,TIR,RMSE,30.22,1.16,10
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,RMSE,30.25,1.21,11
DIATREND,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,RMSE,30.27,1.16,12
DIATREND,balanced_sex_oversampling,sex,oversampling,TIR,RMSE,30.28,1.01,13
DIATREND,balanced_sex_smote,sex,smote,TIR,RMSE,30.29,0.85,14
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,RMSE,30.31,1.06,15
DIATREND,balanced_sex_undersampling,sex,undersampling,TIR,RMSE,30.33,0.99,16
DIATREND,balanced_sex_tomek_links,sex,tomek_links,TIR,RMSE,30.34,1.07,17
DIATREND,balanced_sex_smote_tomek,sex,smote_tomek,TIR,RMSE,30.4,1.23,18
DIATREND,balanced_age_tomek_links,age,tomek_links,TIR,RMSE,30.49,1.11,19
DIATREND,balanced_age_undersampling,age,undersampling,TIR,RMSE,30.56,1.46,20
DIATREND,original,,original,TIR,RMSE,30.72,1.14,21
DIATREND,balanced_age_oversampling,age,oversampling,TIR,MSE,862.82,62.16,1
DIATREND,balanced_age_jittering,age,jittering,TIR,MSE,872.27,71.03,2
DIATREND,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,MSE,877.11,70.76,3
DIATREND,balanced_age_smote,age,smote,TIR,MSE,877.5,67.09,4
DIATREND,balanced_age_smote_tomek,age,smote_tomek,TIR,MSE,883.49,70.73,5
DIATREND,balanced_age_undersampling_smote,age,undersampling_smote,TIR,MSE,886.45,62.68,6
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,MSE,887.84,69.4,7
DIATREND,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,MSE,911.24,72.24,8
