dataset,condition,dimension,technique,is_original,fold,range,metric,value
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,C,0.21
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,D,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,A + B,99.8
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,RMSE,25.97
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,MSE,674.38
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,MAE,18.98
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TIR,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,A,70.56
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,B,27.53
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,C,0.06
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,D,1.83
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,E,0.03
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,A + B,98.09
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,RMSE,42.66
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,MSE,1819.77
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,MAE,33.78
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_1,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,A,61.84
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,B,31.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,C,0.05
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,D,6.92
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,A + B,93.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,RMSE,67.58
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,MSE,4566.49
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,MAE,57.1
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,TAR_2,MAPE,0.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,A,67.87
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,B,26.56
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,C,0.14
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,D,5.4
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,E,0.03
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,A + B,94.43
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,RMSE,38.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,MSE,1445.45
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,MAE,27.67
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,2,ENTIRE,MAPE,0.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,A,17.89
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,B,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,C,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,D,81.81
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,E,0.3
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,A + B,17.89
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,RMSE,39.15
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,MSE,1532.68
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,MAE,35.23
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_2,MAPE,0.73
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,A,13.25
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,B,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,C,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,D,86.29
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,E,0.46
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,A + B,13.25
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,RMSE,35.14
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,MSE,1235.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,MAE,30.04
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TBR_1,MAPE,0.49
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,A,73.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,B,26.64
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,C,0.19
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,D,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,A + B,99.82
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,RMSE,25.79
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,MSE,665.34
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,MAE,18.77
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TIR,MAPE,0.15
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,A,70.11
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,B,28.01
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,C,0.04
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,D,1.83
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,E,0.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,A + B,98.12
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,RMSE,43.13
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,MSE,1860.58
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,MAE,34.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_1,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,A,61.53
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,B,30.32
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,C,0.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,D,8.13
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,A + B,91.85
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,RMSE,65.56
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,MSE,4297.77
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,MAE,55.35
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,TAR_2,MAPE,0.19
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,A,68.65
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,B,26.19
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,C,0.13
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,D,5.01
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,E,0.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,A + B,94.84
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,RMSE,36.89
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,MSE,1360.69
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,MAE,26.79
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,3,ENTIRE,MAPE,0.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,A,27.09
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,B,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,C,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,D,72.58
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,E,0.33
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,A + B,27.09
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,RMSE,38.93
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,MSE,1515.51
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,MAE,34.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_2,MAPE,0.71
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,A,15.95
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,B,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,C,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,D,83.52
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,E,0.52
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,A + B,15.95
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,RMSE,35.73
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,MSE,1276.87
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,MAE,30.14
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TBR_1,MAPE,0.49
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,A,72.25
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,B,27.53
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,C,0.22
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,D,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,A + B,99.78
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,RMSE,26.5
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,MSE,702.26
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,MAE,19.25
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TIR,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,A,70.2
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,B,27.83
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,C,0.04
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,D,1.88
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,E,0.05
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,A + B,98.03
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,RMSE,43.22
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,MSE,1868.39
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,MAE,34.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_1,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,A,61.53
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,B,30.36
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,C,0.01
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,D,8.1
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,A + B,91.89
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,RMSE,65.56
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,MSE,4298.21
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,MAE,55.43
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,TAR_2,MAPE,0.19
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,A,68.06
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,B,26.68
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,C,0.14
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,D,5.08
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,E,0.03
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,A + B,94.74
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,RMSE,37.84
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,MSE,1432.04
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,MAE,27.58
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,4,ENTIRE,MAPE,0.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,A,31.15
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,B,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,C,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,D,68.49
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,E,0.36
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,A + B,31.15
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,RMSE,39.77
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,MSE,1581.82
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,MAE,34.38
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_2,MAPE,0.72
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,A,20.35
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,B,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,C,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,D,79.08
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,E,0.57
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,A + B,20.35
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,RMSE,35.81
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,MSE,1282.69
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,MAE,29.34
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TBR_1,MAPE,0.48
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,A,71.32
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,B,28.42
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,C,0.25
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,D,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,A + B,99.74
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,RMSE,27.26
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,MSE,743.3
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,MAE,19.72
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TIR,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,A,69.51
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,B,28.55
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,C,0.06
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,D,1.8
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,E,0.08
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,A + B,98.06
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,RMSE,43.94
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,MSE,1931.04
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,MAE,34.51
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_1,MAPE,0.16
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,A,61.99
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,B,29.87
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,C,0.02
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,D,8.11
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,E,0.0
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,A + B,91.86
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,RMSE,66.09
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,MSE,4367.99
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,MAE,55.23
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,TAR_2,MAPE,0.18
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,A,67.37
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,B,27.09
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,C,0.17
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,D,5.32
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,E,0.05
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,A + B,94.46
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,RMSE,37.64
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,MSE,1416.56
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,MAE,27.29
T1DiabetesGranada,balanced_sex_smote,sex,smote,False,5,ENTIRE,MAPE,0.18
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,A,22.12
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,B,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,C,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,D,77.51
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,E,0.37
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,A + B,22.12
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,RMSE,39.99
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,MSE,1599.27
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,MAE,35.44
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,MAPE,0.74
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,A,13.5
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,B,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,C,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,D,86.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,E,0.5
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,A + B,13.5
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,RMSE,35.72
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,MSE,1275.74
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,MAE,30.42
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,MAPE,0.5
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,A,71.32
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,B,28.41
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,C,0.28
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,D,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,E,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,A + B,99.73
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,RMSE,27.11
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,MSE,734.97
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,MAE,19.7
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TIR,MAPE,0.16
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,A,69.37
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,B,28.57
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,C,0.09
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,D,1.93
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,E,0.04
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,A + B,97.94
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,RMSE,43.96
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,MSE,1932.18
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,MAE,34.7
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,MAPE,0.16
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,A,59.66
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,B,32.54
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,C,0.04
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,D,7.76
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,E,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,A + B,92.2
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,RMSE,68.46
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,MSE,4686.2
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,MAE,57.96
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,MAPE,0.19
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,A,66.7
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,B,27.59
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,C,0.19
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,D,5.49
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,E,0.03
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,A + B,94.29
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,RMSE,39.23
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,MSE,1539.04
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,MAE,28.58
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,MAPE,0.18
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,A,15.73
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,B,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,C,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,D,84.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,E,0.27
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,A + B,15.73
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,RMSE,39.85
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,MSE,1588.41
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,MAE,36.08
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,MAPE,0.76
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,A,10.61
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,B,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,C,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,D,88.9
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,E,0.49
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,A + B,10.61
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,RMSE,36.22
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,MSE,1311.92
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,MAE,31.33
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,MAPE,0.51
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,A,71.84
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,B,27.93
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,C,0.23
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,D,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,E,0.0
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,A + B,99.77
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,RMSE,26.1
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,MSE,681.11
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,MAE,19.05
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,False,2,TIR,MAPE,0.16
