dataset,condition,dimension,technique,is_original,family_size,family_mechanism,range,metric,mean,std,baseline_mean,delta_abs,delta_pct,improvement_pct
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_2,MAPE,1.2,0.04,1.2,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,A,0.56,0.65,0.38,0.18000000000000005,47.36842105263159,47.36842105263159
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,B,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,C,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,D,98.93,0.64,99.11,-0.1799999999999926,-0.18161638583391446,0.18161638583391446
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,E,0.51,0.1,0.51,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,A + B,0.56,0.65,0.38,0.18000000000000005,47.36842105263159,47.36842105263159
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,RMSE,41.83,1.27,42.02,-0.19000000000000483,-0.45216563541172017,0.45216563541172017
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,MSE,1750.94,106.33,1766.39,-15.450000000000045,-0.8746652777699174,0.8746652777699174
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,MAE,38.39,1.44,38.57,-0.17999999999999972,-0.4666839512574532,0.4666839512574532
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TBR_1,MAPE,0.62,0.02,0.62,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,A,71.95,0.42,71.95,0.0,0.0,0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,B,27.88,0.39,27.88,0.0,0.0,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,C,0.17,0.02,0.17,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,D,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,E,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,A + B,99.83,0.03,99.83,0.0,0.0,0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,RMSE,25.8,0.46,25.66,0.14000000000000057,0.5455962587685135,-0.5455962587685135
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,MSE,665.63,23.74,658.58,7.0499999999999545,1.0704849828418648,-1.0704849828418648
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,MAE,19.11,0.3,19.01,0.09999999999999787,0.5260389268805779,-0.5260389268805779
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TIR,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,A,69.25,1.31,69.22,0.030000000000001137,0.04334007512279852,0.04334007512279852
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,B,28.91,1.24,28.92,-0.010000000000001563,-0.03457814661134703,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,C,0.04,0.02,0.03,0.010000000000000002,33.33333333333334,-33.33333333333334
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,D,1.8,0.07,1.83,-0.030000000000000027,-1.6393442622950833,1.6393442622950833
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,E,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,A + B,98.16,0.09,98.14,0.01999999999999602,0.020379050336250273,0.020379050336250273
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,RMSE,43.21,1.08,43.18,0.030000000000001137,0.06947660954145701,-0.06947660954145701
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,MSE,1867.74,93.29,1865.19,2.5499999999999545,0.13671529442040511,-0.13671529442040511
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,MAE,34.37,0.89,34.56,-0.19000000000000483,-0.5497685185185325,0.5497685185185325
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_1,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,A,58.2,2.09,55.88,2.3200000000000003,4.151753758052971,4.151753758052971
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,B,32.53,1.95,34.73,-2.1999999999999957,-6.334581053843927,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,C,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,D,9.27,0.94,9.39,-0.120000000000001,-1.2779552715655058,1.2779552715655058
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,E,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,A + B,90.73,0.94,90.61,0.12000000000000455,0.13243571349741148,0.13243571349741148
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,RMSE,68.13,1.3,69.31,-1.1800000000000068,-1.7024960323185785,1.7024960323185785
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,MSE,4642.79,176.51,4804.83,-162.03999999999996,-3.372439815768715,3.372439815768715
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,MAE,57.79,1.21,59.37,-1.5799999999999983,-2.6612767390938155,2.6612767390938155
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,TAR_2,MAPE,0.2,0.0,0.2,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,A,67.5,0.39,67.27,0.23000000000000398,0.3419057529359358,0.3419057529359358
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,B,27.51,0.27,27.73,-0.21999999999999886,-0.7933645870897904,
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,C,0.12,0.02,0.11,0.009999999999999995,9.090909090909086,-9.090909090909086
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,D,4.85,0.19,4.87,-0.020000000000000462,-0.41067761806982467,0.41067761806982467
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,E,0.02,0.0,0.02,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,A + B,95.01,0.21,95.0,0.010000000000005116,0.010526315789479069,0.010526315789479069
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,RMSE,36.86,0.72,37.0,-0.14000000000000057,-0.37837837837837995,0.37837837837837995
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,MSE,1358.79,53.55,1369.77,-10.980000000000018,-0.8015944282616804,0.8015944282616804
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,MAE,27.02,0.71,27.15,-0.129999999999999,-0.47882136279925974,0.47882136279925974
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,False,same_size,random,ENTIRE,MAPE,0.18,0.0,0.18,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,A,0.13,0.28,0.3,-0.16999999999999998,-56.666666666666664,-56.666666666666664
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,B,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,C,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,D,99.29,0.29,99.09,0.20000000000000284,0.20183671409829732,-0.20183671409829732
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,E,0.58,0.19,0.6,-0.020000000000000018,-3.3333333333333366,3.3333333333333366
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,A + B,0.13,0.28,0.3,-0.16999999999999998,-56.666666666666664,-56.666666666666664
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,RMSE,56.88,1.26,57.29,-0.4099999999999966,-0.7156571827544015,0.7156571827544015
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,MSE,3236.05,143.75,3283.67,-47.61999999999989,-1.4502066285588957,1.4502066285588957
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,MAE,54.08,1.47,54.45,-0.37000000000000455,-0.6795224977043243,0.6795224977043243
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_2,MAPE,1.19,0.03,1.2,-0.010000000000000009,-0.8333333333333341,0.8333333333333341
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,A,0.52,0.54,0.38,0.14,36.8421052631579,36.8421052631579
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,B,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,C,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,D,99.0,0.62,99.11,-0.10999999999999943,-0.1109877913429517,0.1109877913429517
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,E,0.49,0.16,0.51,-0.020000000000000018,-3.921568627450984,3.921568627450984
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,A + B,0.52,0.54,0.38,0.14,36.8421052631579,36.8421052631579
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,RMSE,41.36,0.81,42.02,-0.6600000000000037,-1.5706806282722598,1.5706806282722598
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,MSE,1711.54,66.73,1766.39,-54.850000000000136,-3.10520326768155,3.10520326768155
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,MAE,37.89,1.26,38.57,-0.6799999999999997,-1.7630282603059364,1.7630282603059364
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TBR_1,MAPE,0.61,0.02,0.62,-0.010000000000000009,-1.6129032258064528,1.6129032258064528
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,A,72.06,0.64,71.95,0.10999999999999943,0.1528839471855447,0.1528839471855447
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,B,27.78,0.6,27.88,-0.09999999999999787,-0.35868005738880154,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,C,0.16,0.04,0.17,-0.010000000000000009,-5.8823529411764754,5.8823529411764754
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,D,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,E,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,A + B,99.84,0.04,99.83,0.010000000000005116,0.010017028949218788,0.010017028949218788
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,RMSE,25.8,0.72,25.66,0.14000000000000057,0.5455962587685135,-0.5455962587685135
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,MSE,665.86,36.78,658.58,7.279999999999973,1.1054086063955741,-1.1054086063955741
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,MAE,19.12,0.42,19.01,0.10999999999999943,0.578642819568645,-0.578642819568645
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TIR,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,A,68.96,1.2,69.22,-0.2600000000000051,-0.37561398439758037,-0.37561398439758037
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,B,29.17,1.17,28.92,0.25,0.8644536652835407,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,C,0.04,0.01,0.03,0.010000000000000002,33.33333333333334,-33.33333333333334
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,D,1.83,0.03,1.83,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,E,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,A + B,98.12,0.04,98.14,-0.01999999999999602,-0.020379050336250273,-0.020379050336250273
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,RMSE,43.49,0.83,43.18,0.3100000000000023,0.7179249652617005,-0.7179249652617005
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,MSE,1892.0,72.83,1865.19,26.809999999999945,1.4373870758474978,-1.4373870758474978
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,MAE,34.67,0.61,34.56,0.10999999999999943,0.31828703703703537,-0.31828703703703537
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_1,MAPE,0.16,0.0,0.16,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,A,58.0,2.1,55.88,2.1199999999999974,3.7938439513242614,3.7938439513242614
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,B,32.6,1.56,34.73,-2.1299999999999955,-6.13302620213071,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,C,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,D,9.4,1.08,9.39,0.009999999999999787,0.10649627263045566,-0.10649627263045566
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,E,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,A + B,90.6,1.08,90.61,-0.010000000000005116,-0.011036309458122853,-0.011036309458122853
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,RMSE,68.36,1.52,69.31,-0.9500000000000028,-1.3706535853412245,1.3706535853412245
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,MSE,4674.77,208.83,4804.83,-130.0599999999995,-2.706859555905193,2.706859555905193
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,MAE,58.17,1.49,59.37,-1.1999999999999957,-2.021222839818083,2.021222839818083
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,TAR_2,MAPE,0.2,0.01,0.2,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,A,67.47,0.52,67.27,0.20000000000000284,0.29730935037907363,0.29730935037907363
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,B,27.53,0.42,27.73,-0.1999999999999993,-0.7212405337179923,
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,C,0.11,0.02,0.11,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,D,4.87,0.16,4.87,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,E,0.02,0.01,0.02,0.0,0.0,-0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,A + B,95.0,0.18,95.0,0.0,0.0,0.0
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,RMSE,36.96,0.78,37.0,-0.03999999999999915,-0.10810810810810581,0.10810810810810581
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,MSE,1366.75,57.45,1369.77,-3.019999999999982,-0.22047497025047869,0.22047497025047869
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,MAE,27.12,0.67,27.15,-0.029999999999997584,-0.11049723756905189,0.11049723756905189
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,False,same_size,random+guided,ENTIRE,MAPE,0.18,0.0,0.18,0.0,0.0,-0.0
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,A,0.01,0.03,0.3,-0.29,-96.66666666666667,-96.66666666666667
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,B,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,C,0.0,0.0,0.0,0.0,,
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,D,99.39,0.17,99.09,0.29999999999999716,0.3027550711474388,-0.3027550711474388
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,E,0.6,0.19,0.6,0.0,0.0,-0.0
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,A + B,0.01,0.03,0.3,-0.29,-96.66666666666667,-96.66666666666667
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,RMSE,56.46,1.8,57.29,-0.8299999999999983,-1.4487694187467242,1.4487694187467242
REPLACE-BG,balanced_sex_jittering,sex,jittering,False,oversampling,guided,TBR_2,MSE,3190.86,202.56,3283.67,-92.80999999999995,-2.82641069291372,2.82641069291372
